report_date,sku,total_quantity
11/04/2022,JNE3833-KR-XXXL,2
11/04/2022,JNE3834-KR-L,3
11/04/2022,JNE3834-KR-M,3
11/04/2022,JNE3834-KR-S,3
11/04/2022,JNE3834-KR-XL,4
11/04/2022,JNE3834-KR-XS,1
11/04/2022,JNE3834-KR-XXL,5
11/04/2022,JNE3835-KR-L,1
11/04/2022,JNE3835-KR-M,2
11/04/2022,JNE3835-KR-S,1
11/04/2022,JNE3835-KR-XS,2
11/04/2022,JNE3836-KR-M,2
11/04/2022,JNE3836-KR-S,3
11/04/2022,JNE3836-KR-XL,4
11/04/2022,JNE3836-KR-XS,1
11/04/2022,JNE3836-KR-XXL,5
11/04/2022,JNE3836-KR-XXXL,2
11/04/2022,JNE3837-KR-M,1
11/04/2022,JNE3837-KR-XXL,1
11/04/2022,JNE3838-KR-L,2
11/04/2022,JNE3838-KR-XL,1
11/04/2022,JNE3838-KR-XXL,1
11/04/2022,JNE3838-KR-XXXL,2
11/04/2022,JNE3856-KR-L,3
11/04/2022,JNE3856-KR-M,3
11/04/2022,JNE3856-KR-S,1
11/04/2022,JNE3856-KR-XL,4
11/04/2022,JNE3856-KR-XXL,5
11/04/2022,JNE3860-DR-M,1
11/04/2022,JNE3861-DR-L,4
11/04/2022,JNE3861-DR-M,1
11/04/2022,JNE3861-DR-S,1
11/04/2022,JNE3861-DR-XL,4
11/04/2022,JNE3861-DR-XXL,3
11/04/2022,JNE3861-DR-XXXL,5
11/04/2022,JNE3863-TU-L,4
11/04/2022,JNE3863-TU-M,2
11/04/2022,JNE3863-TU-S,1
11/04/2022,JNE3863-TU-XL,3
11/04/2022,JNE3863-TU-XXL,2
11/04/2022,JNE3864-TU-XXXL,1
11/04/2022,JNE3865-TP-L,1
11/04/2022,JNE3865-TP-XL,1
11/04/2022,JNE3865-TP-XXL,1
11/04/2022,JNE3865-TP-XXXL,3
11/04/2022,JNE3869-DR-L,1
11/04/2022,JNE3869-DR-M,1
11/04/2022,JNE3869-DR-S,4
11/04/2022,JNE3869-DR-XL,2
11/04/2022,JNE3869-DR-XS,1
11/04/2022,JNE3869-DR-XXL,4
11/04/2022,JNE3869-DR-XXXL,5
11/04/2022,JNE3870-DR-L,4
11/04/2022,JNE3870-DR-M,6
11/04/2022,JNE3870-DR-S,3
11/04/2022,JNE3870-DR-XL,2
11/04/2022,JNE3870-DR-XS,2
11/04/2022,JNE3870-DR-XXL,4
11/04/2022,JNE3870-DR-XXXL,2
11/04/2022,JNE3878-KR-L,3
11/04/2022,JNE3878-KR-XXL,1
11/04/2022,JNE3879-DR-XXXL,2
11/04/2022,JNE3880-DR-L,1
11/04/2022,JNE3880-DR-XXXL,1
11/04/2022,JNE3881-DR-XL,1
11/04/2022,JNE3885-KR-L,1
11/04/2022,JNE3885-KR-XXL,1
11/04/2022,JNE3895-TP-XXL,1
11/04/2022,MEN5001-KR-L,2
11/04/2022,MEN5001-KR-M,0
11/04/2022,MEN5001-KR-S,1
11/04/2022,MEN5001-KR-XL,1
11/04/2022,MEN5001-KR-XXL,1
11/04/2022,MEN5001-KR-XXXL,3
11/04/2022,MEN5002-KR-L,9
11/04/2022,MEN5002-KR-M,7
11/04/2022,MEN5002-KR-S,5
11/04/2022,MEN5002-KR-XL,7
11/04/2022,MEN5002-KR-XXL,3
11/04/2022,MEN5002-KR-XXXL,2
11/04/2022,MEN5003-KR-L,2
11/04/2022,MEN5003-KR-M,2
11/04/2022,MEN5003-KR-S,2
11/04/2022,MEN5003-KR-XL,4
11/04/2022,MEN5003-KR-XXXL,2
11/04/2022,MEN5004-KR-L,15
11/04/2022,MEN5004-KR-M,12
11/04/2022,MEN5004-KR-S,6
11/04/2022,MEN5004-KR-XL,3
11/04/2022,MEN5004-KR-XXL,8
11/04/2022,MEN5004-KR-XXXL,7
11/04/2022,MEN5005-KR-XXL,2
11/04/2022,MEN5005-KR-XXXL,1
11/04/2022,MEN5006-KR-L,2
11/04/2022,MEN5006-KR-M,1
11/04/2022,MEN5006-KR-XL,1
11/04/2022,MEN5006-KR-XXL,1
11/04/2022,MEN5006-KR-XXXL,2
11/04/2022,MEN5007-KR-L,1
11/04/2022,MEN5007-KR-M,3
11/04/2022,MEN5007-KR-XL,2
11/04/2022,MEN5007-KR-XXL,1
11/04/2022,MEN5007-KR-XXXL,4
11/04/2022,MEN5008-KR-L,3
11/04/2022,MEN5008-KR-M,4
11/04/2022,MEN5008-KR-S,4
11/04/2022,MEN5008-KR-XXL,4
11/04/2022,MEN5008-KR-XXXL,1
11/04/2022,MEN5009-KR-L,13
11/04/2022,MEN5009-KR-M,14
11/04/2022,MEN5009-KR-S,8
11/04/2022,MEN5009-KR-XL,16
11/04/2022,MEN5009-KR-XXL,1
11/04/2022,MEN5009-KR-XXXL,7
11/04/2022,MEN5010-KR-XL,1
11/04/2022,MEN5010-KR-XXL,2
11/04/2022,MEN5011-KR-L,3
11/04/2022,MEN5011-KR-M,7
11/04/2022,MEN5011-KR-S,2
11/04/2022,MEN5011-KR-XL,6
11/04/2022,MEN5011-KR-XXL,3
11/04/2022,MEN5011-KR-XXXL,1
11/04/2022,MEN5012-KR-L,2
11/04/2022,MEN5012-KR-M,3
11/04/2022,MEN5012-KR-S,1
11/04/2022,MEN5012-KR-XL,1
11/04/2022,MEN5012-KR-XXXL,1
11/04/2022,MEN5013-KR-L,2
11/04/2022,MEN5013-KR-M,1
11/04/2022,MEN5013-KR-S,0
11/04/2022,MEN5013-KR-XXL,3
11/04/2022,MEN5013-KR-XXXL,1
11/04/2022,MEN5014-KR-S,0
11/04/2022,MEN5014-KR-XL,1
11/04/2022,MEN5015-KR-L,2
11/04/2022,MEN5015-KR-XL,3
11/04/2022,MEN5015-KR-XXL,2
11/04/2022,MEN5016-KR-S,1
11/04/2022,MEN5016-KR-XXXL,5
11/04/2022,MEN5017-KR-L,4
11/04/2022,MEN5017-KR-M,1
11/04/2022,MEN5017-KR-XL,6
11/04/2022,MEN5018-KR-L,3
11/04/2022,MEN5018-KR-XL,1
11/04/2022,MEN5018-KR-XXL,1
11/04/2022,MEN5019-KR-M,1
11/04/2022,MEN5019-KR-S,1
11/04/2022,MEN5019-KR-XL,8
11/04/2022,MEN5019-KR-XXL,4
11/04/2022,MEN5019-KR-XXXL,3
11/04/2022,MEN5020-KR-S,2
11/04/2022,MEN5020-KR-XXXL,2
11/04/2022,MEN5021-KR-L,2
11/04/2022,MEN5021-KR-M,3
11/04/2022,MEN5021-KR-XL,4
11/04/2022,MEN5021-KR-XXL,2
11/04/2022,MEN5021-KR-XXXL,1
11/04/2022,MEN5022-KR-L,6
11/04/2022,MEN5022-KR-M,7
11/04/2022,MEN5022-KR-S,3
11/04/2022,MEN5022-KR-XL,13
11/04/2022,MEN5022-KR-XXL,5
11/04/2022,MEN5022-KR-XXXL,4
11/04/2022,MEN5023-KR-L,7
11/04/2022,MEN5023-KR-M,2
11/04/2022,MEN5023-KR-S,1
11/04/2022,MEN5023-KR-XL,5
11/04/2022,MEN5023-KR-XXL,0
11/04/2022,MEN5023-KR-XXXL,2
11/04/2022,MEN5024-KR-L,5
11/04/2022,MEN5024-KR-M,4
11/04/2022,MEN5024-KR-S,2
11/04/2022,MEN5024-KR-XL,3
11/04/2022,MEN5024-KR-XXL,1
11/04/2022,MEN5024-KR-XXXL,1
11/04/2022,MEN5025-KR-L,8
11/04/2022,MEN5025-KR-S,6
11/04/2022,MEN5025-KR-XL,2
11/04/2022,MEN5025-KR-XXL,7
11/04/2022,MEN5025-KR-XXXL,5
11/04/2022,MEN5026-KR-L,2
11/04/2022,MEN5026-KR-M,3
11/04/2022,MEN5026-KR-S,2
11/04/2022,MEN5026-KR-XL,4
11/04/2022,MEN5026-KR-XXL,2
11/04/2022,MEN5027-KR-L,0
11/04/2022,MEN5027-KR-M,3
11/04/2022,MEN5027-KR-S,1
11/04/2022,MEN5027-KR-XL,1
11/04/2022,MEN5027-KR-XXL,1
11/04/2022,MEN5027-KR-XXXL,2
11/04/2022,MEN5028-KR-L,4
11/04/2022,MEN5028-KR-M,3
11/04/2022,MEN5028-KR-XL,5
11/04/2022,MEN5028-KR-XXL,3
11/04/2022,MEN5028-KR-XXXL,1
11/04/2022,MEN5029-KR-L,4
11/04/2022,MEN5029-KR-M,2
11/04/2022,MEN5029-KR-S,1
11/04/2022,MEN5029-KR-XXL,1
11/04/2022,MEN5030-KR-M,1
11/04/2022,MEN5030-KR-S,1
11/04/2022,MEN5030-KR-XXL,1
11/04/2022,MEN5030-KR-XXXL,1
11/04/2022,MEN5031-KR-M,2
11/04/2022,MEN5031-KR-S,2
11/04/2022,MEN5031-KR-XL,2
11/04/2022,MEN5032-KR-L,4
11/04/2022,MEN5032-KR-M,5
11/04/2022,MEN5032-KR-S,1
11/04/2022,MEN5032-KR-XL,3
11/04/2022,MEN5032-KR-XXL,2
11/04/2022,MEN5032-KR-XXXL,2
11/04/2022,NW001-TP-PJ-L,4
11/04/2022,NW001-TP-PJ-M,1
11/04/2022,NW001-TP-PJ-XL,2
11/04/2022,NW001-TP-PJ-XXL,2
11/04/2022,NW001-TP-PJ-XXXL,2
11/04/2022,NW003-TP-PJ-L,1
11/04/2022,NW003-TP-PJ-XS,0
11/04/2022,NW003-TP-PJ-XXL,1
11/04/2022,NW003-TP-PJ-XXXL,1
11/04/2022,NW004-TP-PJ-M,1
11/04/2022,NW004-TP-PJ-XL,1
11/04/2022,NW004-TP-PJ-XXL,1
11/04/2022,NW004-TP-PJ-XXXL,1
11/04/2022,NW005-ST-PJ-M,2
11/04/2022,NW005-ST-PJ-S,2
11/04/2022,NW005-ST-PJ-XXL,2
11/04/2022,NW008-ST-CP-XXL,2
11/04/2022,NW008-ST-CP-XXXL,0
11/04/2022,NW009-ST-CP-L,2
11/04/2022,NW009-ST-CP-S,1
11/04/2022,NW009-ST-CP-XL,0
11/04/2022,NW012-TP-PJ-M,1
11/04/2022,NW012-TP-PJ-XL,2
11/04/2022,NW012-TP-PJ-XS,1
11/04/2022,NW012-TP-PJ-XXL,2
11/04/2022,NW013-ST-SR-XL,2
11/04/2022,NW013-ST-SR-XS,1
11/04/2022,NW013-ST-SR-XXXL,3
11/04/2022,NW014-ST-SR-L,1
11/04/2022,NW014-ST-SR-M,2
11/04/2022,NW014-ST-SR-S,0
11/04/2022,NW014-ST-SR-XL,1
11/04/2022,NW014-ST-SR-XXL,1
11/04/2022,NW014-ST-SR-XXXL,2
11/04/2022,NW015-TP-PJ-M,1
11/04/2022,NW015-TP-PJ-S,3
11/04/2022,NW015-TP-PJ-XS,1
11/04/2022,NW015-TP-PJ-XXL,4
11/04/2022,NW016-ST-SR-M,1
11/04/2022,NW016-ST-SR-S,1
11/04/2022,NW016-ST-SR-XL,2
11/04/2022,NW016-ST-SR-XXL,0
11/04/2022,NW020-ST-SR-L,2
11/04/2022,NW020-ST-SR-S,3
11/04/2022,NW020-ST-SR-XL,1
11/04/2022,NW020-ST-SR-XS,6
11/04/2022,NW020-ST-SR-XXL,1
11/04/2022,NW022-TP-PJ-L,1
11/04/2022,NW022-TP-PJ-M,2
11/04/2022,NW022-TP-PJ-XL,1
11/04/2022,NW022-TP-PJ-XXL,1
11/04/2022,NW022-TP-PJ-XXXL,3
11/04/2022,NW024-TP-PJ-M,2
11/04/2022,NW024-TP-PJ-S,1
11/04/2022,NW024-TP-PJ-XL,2
11/04/2022,NW024-TP-PJ-XXL,2
11/04/2022,NW024-TP-PJ-XXXL,1
11/04/2022,NW027-TP-PJ-S,3
11/04/2022,NW027-TP-PJ-XL,1
11/04/2022,NW027-TP-PJ-XS,1
11/04/2022,NW027-TP-PJ-XXXL,2
11/04/2022,NW028-TP-PJ-L,1
11/04/2022,NW028-TP-PJ-M,1
11/04/2022,NW029-ST-SR-L,3
11/04/2022,NW029-ST-SR-M,1
11/04/2022,NW029-ST-SR-S,2
11/04/2022,NW029-ST-SR-XS,2
11/04/2022,NW029-ST-SR-XXL,1
11/04/2022,NW030-TP-PJ-L,5
11/04/2022,NW030-TP-PJ-M,4
11/04/2022,NW030-TP-PJ-S,0
11/04/2022,NW030-TP-PJ-XL,3
11/04/2022,NW030-TP-PJ-XS,2
11/04/2022,NW030-TP-PJ-XXL,1
11/04/2022,NW030-TP-PJ-XXXL,2
11/04/2022,NW031-TP-PJ-L,1
11/04/2022,NW031-TP-PJ-M,3
11/04/2022,NW031-TP-PJ-XXL,1
11/04/2022,NW032-ST-CP-L,1
11/04/2022,NW032-ST-CP-M,1
11/04/2022,NW032-ST-CP-XXXL,0
11/04/2022,NW033-ST-CP-S,1
11/04/2022,NW033-ST-CP-XS,1
11/04/2022,NW033-ST-CP-XXL,1
11/04/2022,NW034-TP-PJ-L,2
11/04/2022,NW034-TP-PJ-M,1
11/04/2022,NW034-TP-PJ-XL,2
11/04/2022,NW034-TP-PJ-XS,5
11/04/2022,NW034-TP-PJ-XXL,1
11/04/2022,NW034-TP-PJ-XXXL,4
11/04/2022,NW035-ST-CP-M,2
11/04/2022,NW035-ST-CP-S,1
11/04/2022,NW035-ST-CP-XXXL,2
11/04/2022,NW037-TP-SR-L,3
11/04/2022,NW037-TP-SR-M,1
11/04/2022,NW037-TP-SR-XL,3
11/04/2022,NW037-TP-SR-XS,2
11/04/2022,NW037-TP-SR-XXL,2
11/04/2022,NW037-TP-SR-XXXL,1
11/04/2022,NW038-ST-SR-XL,1
11/04/2022,NW039-TP-SR-L,1
11/04/2022,NW039-TP-SR-M,2
11/04/2022,NW039-TP-SR-XL,1
11/04/2022,NW039-TP-SR-XS,1
11/04/2022,PJ0096-KR-N-6XL,3
11/04/2022,PJNE1906-KR-N-5XL,1
11/04/2022,PJNE2014-KR-N-4XL,4
11/04/2022,PJNE2014-KR-N-5XL,2
11/04/2022,PJNE2014-KR-N-6XL,3
11/04/2022,PJNE2100-KR-N-4XL,1
11/04/2022,PJNE2100-KR-N-5XL,1
11/04/2022,PJNE2100-KR-N-6XL,1
11/04/2022,PJNE2171-KR-N-4XL,1
11/04/2022,PJNE2171-KR-N-6XL,4
11/04/2022,PJNE2199-KR-N-4XL,3
11/04/2022,PJNE2199-KR-N-5XL,2
11/04/2022,PJNE2199-KR-N-6XL,3
11/04/2022,PJNE2270-KR-N-4XL,1
11/04/2022,PJNE3364-KR-5XL,0
11/04/2022,PJNE3364-KR-6XL,1
11/04/2022,PJNE3368-KR-4XL,2
11/04/2022,PJNE3373-KR-N-5XL,2
11/04/2022,PJNE3373-KR-N-6XL,1
11/04/2022,PJNE3399-KR-N-4XL,2
11/04/2022,PJNE3399-KR-N-5XL,1
11/04/2022,PJNE3399-KR-N-6XL,2
11/04/2022,PJNE3404-KR-N-4XL,1
11/04/2022,PJNE3404-KR-N-6XL,1
11/04/2022,PJNE3405-KR-N-4XL,1
11/04/2022,PJNE3405-KR-N-5XL,2
11/04/2022,PJNE3405-KR-N-6XL,1
11/04/2022,PJNE3423-KR-N-4XL,2
11/04/2022,PJNE3423-KR-N-5XL,2
11/04/2022,PJNE3423-KR-N-6XL,1
11/04/2022,PJNE3440-KR-N-4XL,3
11/04/2022,PJNE3440-KR-N-5XL,1
11/04/2022,PJNE3440-KR-N-6XL,1
11/04/2022,PJNE3568-KR-N-4XL,2
11/04/2022,PJNE3568-KR-N-5XL,1
11/04/2022,PJNE3568-KR-N-6XL,1
11/04/2022,PJNE3607-KR-4XL,1
11/04/2022,PSET043-KR-NP-4XL,1
11/04/2022,PSET043-KR-NP-6XL,1
11/04/2022,PSET264-KR-NP-4XL,1
11/04/2022,PSET264-KR-NP-6XL,0
11/04/2022,PSET268-KR-NP-6XL,1
11/04/2022,SAR023,1
11/04/2022,SAR024,2
11/04/2022,SAR034,1
11/04/2022,SAR051,1
11/04/2022,SAR062,1
11/04/2022,SAR096,1
11/04/2022,SAR107,1
11/04/2022,SAR137,1
11/04/2022,SET004-KR-SP-A-M,1
11/04/2022,SET004-KR-SP-A-XL,2
11/04/2022,SET004-KR-SP-A-XXL,1
11/04/2022,SET004-KR-SP-A-XXXL,2
11/04/2022,SET004-KR-SP-M,2
11/04/2022,SET004-KR-SP-XL,2
11/04/2022,SET024-KR-SP-A-M,1
11/04/2022,SET034-KR-NP-XXL,1
11/04/2022,SET034-KR-NP-XXXL,1
11/04/2022,SET037-KR-NP-S,3
11/04/2022,SET037-KR-NP-XXXL,1
11/04/2022,SET038-KR-PP-L,2
11/04/2022,SET038-KR-PP-S,1
11/04/2022,SET038-KR-PP-XL,1
11/04/2022,SET038-KR-PP-XXL,3
11/04/2022,SET043-KR-NP-M,1
11/04/2022,SET043-KR-NP-XL,0
11/04/2022,SET044-KR-NP-L,1
11/04/2022,SET044-KR-NP-M,6
11/04/2022,SET044-KR-NP-S,1
11/04/2022,SET044-KR-NP-XL,6
11/04/2022,SET044-KR-NP-XXL,1
11/04/2022,SET048-KR-NP-L,1
11/04/2022,SET048-KR-NP-M,4
11/04/2022,SET048-KR-NP-S,4
11/04/2022,SET048-KR-NP-XL,1
11/04/2022,SET048-KR-NP-XS,2
11/04/2022,SET048-KR-NP-XXL,0
11/04/2022,SET048-KR-NP-XXXL,1
11/04/2022,SET053-KR-NP-M,1
11/04/2022,SET053-KR-NP-XL,1
11/04/2022,SET053-KR-NP-XXXL,3
11/04/2022,SET055-KR-NP-L,1
11/04/2022,SET055-KR-NP-M,2
11/04/2022,SET055-KR-NP-XL,2
11/04/2022,SET055-KR-NP-XXL,5
11/04/2022,SET055-KR-NP-XXXL,1
11/04/2022,SET058-KR-NP-L,2
11/04/2022,SET058-KR-NP-M,2
11/04/2022,SET058-KR-NP-XL,1
11/04/2022,SET058-KR-NP-XXL,1
11/04/2022,SET062-KR-SP-L,0
11/04/2022,SET062-KR-SP-M,2
11/04/2022,SET062-KR-SP-S,1
11/04/2022,SET062-KR-SP-XL,2
11/04/2022,SET062-KR-SP-XXXL,1
11/04/2022,SET073-KR-SHA-M,1
11/04/2022,SET073-KR-SHA-S,1
11/04/2022,SET073-KR-SHA-XL,1
11/04/2022,SET075-KR-DH-XXL,1
11/04/2022,SET078-KR-NP-XS,1
11/04/2022,SET085-KR-PT-S,1
11/04/2022,SET085-KR-PT-XS,2
11/04/2022,SET087-KR-PP-XL,1
11/04/2022,SET087-KR-PP-XXXL,3
11/04/2022,SET091-KR-NP-S,1
11/04/2022,SET094-KR-NP-XXXL,1
11/04/2022,SET097-KR-PP-L,1
11/04/2022,SET097-KR-PP-XL,2
11/04/2022,SET097-KR-PP-XXL,1
11/04/2022,SET097-KR-PP-XXXL,3
11/04/2022,SET098-KR-PP-L,6
11/04/2022,SET098-KR-PP-M,7
11/04/2022,SET098-KR-PP-S,10
11/04/2022,SET098-KR-PP-XXXL,1
11/04/2022,SET100-KR-PP-XXXL,1
11/04/2022,SET110-KR-PP-L,20
11/04/2022,SET110-KR-PP-M,24
11/04/2022,SET110-KR-PP-S,20
11/04/2022,SET110-KR-PP-XL,8
11/04/2022,SET110-KR-PP-XS,15
11/04/2022,SET116-KR-NP-L,1
11/04/2022,SET116-KR-NP-M,2
11/04/2022,SET116-KR-NP-XXXL,1
11/04/2022,SET121-KR-NP-XXXL,2
11/04/2022,SET128-KR-DH-L,1
11/04/2022,SET128-KR-DH-M,1
11/04/2022,SET128-KR-DH-S,2
11/04/2022,SET128-KR-DH-XL,1
11/04/2022,SET128-KR-DH-XS,1
11/04/2022,SET131-KR-NP-A-XXL,1
11/04/2022,SET131-KR-NP-XS,2
11/04/2022,SET132-KR-NP-XXL,1
11/04/2022,SET132-KR-NP-XXXL,1
11/04/2022,SET138-KR-PP-M,1
11/04/2022,SET138-KR-PP-S,1
11/04/2022,SET138-KR-PP-XL,1
11/04/2022,SET138-KR-PP-XS,1
11/04/2022,SET139-KR-PP-S,1
11/04/2022,SET141-KR-NP-S,0
11/04/2022,SET144-KR-NP-L,19
11/04/2022,SET144-KR-NP-M,14
11/04/2022,SET144-KR-NP-S,10
11/04/2022,SET144-KR-NP-XL,2
11/04/2022,SET144-KR-NP-XS,6
11/04/2022,SET144-KR-NP-XXL,5
11/04/2022,SET144-KR-NP-XXXL,8
11/04/2022,SET145-KR-NP-M,4
11/04/2022,SET145-KR-NP-S,3
11/04/2022,SET145-KR-NP-XL,3
11/04/2022,SET145-KR-NP-XS,1
11/04/2022,SET145-KR-NP-XXL,2
11/04/2022,SET145-KR-NP-XXXL,5
11/04/2022,SET147-KR-NP-S,1
11/04/2022,SET147-KR-NP-XXL,1
11/04/2022,SET147-KR-NP-XXXL,1
11/04/2022,SET153-KR-NP-XXL,1
11/04/2022,SET153-KR-NP-XXXL,1
11/04/2022,SET155-KR-PP-S,1
11/04/2022,SET155-KR-PP-XS,1
11/04/2022,SET156-KR-NP-L,1
11/04/2022,SET158-KR-PP-M,1
11/04/2022,SET158-KR-PP-XXXL,2
11/04/2022,SET159-KR-NP-XS,1
11/04/2022,SET165-KR-PP-L,2
11/04/2022,SET165-KR-PP-S,1
11/04/2022,SET165-KR-PP-XL,3
11/04/2022,SET165-KR-PP-XS,1
11/04/2022,SET165-KR-PP-XXXL,3
11/04/2022,SET171-KR-NP-L,2
11/04/2022,SET171-KR-NP-M,3
11/04/2022,SET171-KR-NP-S,2
11/04/2022,SET171-KR-NP-XL,1
11/04/2022,SET171-KR-NP-XS,1
11/04/2022,SET171-KR-NP-XXL,1
11/04/2022,SET171-KR-NP-XXXL,1
11/04/2022,SET172-KR-PP-B-M,1
11/04/2022,SET179-KR-PP-XS,1
11/04/2022,SET179-KR-PP-XXL,1
11/04/2022,SET179-KR-PP-XXXL,5
11/04/2022,SET182-KR-DH-M,2
11/04/2022,SET182-KR-DH-S,0
11/04/2022,SET182-KR-DH-XS,3
11/04/2022,SET183-KR-DH-L,1
11/04/2022,SET183-KR-DH-M,24
11/04/2022,SET183-KR-DH-S,4
11/04/2022,SET183-KR-DH-XL,6
11/04/2022,SET183-KR-DH-XS,2
11/04/2022,SET183-KR-DH-XXXL,12
11/04/2022,SET184-KR-PP-L,7
11/04/2022,SET184-KR-PP-M,4
11/04/2022,SET184-KR-PP-S,9
11/04/2022,SET184-KR-PP-XL,1
11/04/2022,SET184-KR-PP-XS,3
11/04/2022,SET184-KR-PP-XXL,2
11/04/2022,SET184-KR-PP-XXXL,4
11/04/2022,SET185-KR-NP-XXL,1
11/04/2022,SET186-KR-DH-K-M,2
11/04/2022,SET186-KR-DH-L,2
11/04/2022,SET186-KR-DH-S,4
11/04/2022,SET186-KR-DH-XL,1
11/04/2022,SET186-KR-DH-XS,2
11/04/2022,SET186-KR-DH-XXL,1
11/04/2022,SET186-KR-DH-XXXL,2
11/04/2022,SET187-KR-DH-L,1
11/04/2022,SET187-KR-DH-M,3
11/04/2022,SET187-KR-DH-S,0
11/04/2022,SET187-KR-DH-XL,12
11/04/2022,SET187-KR-DH-XS,1
11/04/2022,SET187-KR-DH-XXL,0
11/04/2022,SET188-KR-NP-L,3
11/04/2022,SET188-KR-NP-M,1
11/04/2022,SET188-KR-NP-S,2
11/04/2022,SET188-KR-NP-XL,1
11/04/2022,SET188-KR-NP-XXXL,2
11/04/2022,SET192-KR-NP-L,1
11/04/2022,SET192-KR-NP-M,3
11/04/2022,SET192-KR-NP-S,3
11/04/2022,SET192-KR-NP-XXL,1
11/04/2022,SET192-KR-NP-XXXL,1
11/04/2022,SET193-KR-NP-A-XL,0
11/04/2022,SET193-KR-NP-A-XXL,1
11/04/2022,SET194-KR-NP-L,2
11/04/2022,SET194-KR-NP-XXL,1
11/04/2022,SET195-KR-NP-A-L,0
11/04/2022,SET195-KR-NP-A-S,1
11/04/2022,SET195-KR-NP-A-XL,1
11/04/2022,SET196-KR-NP-L,1
11/04/2022,SET197-KR-NP-L,27
11/04/2022,SET197-KR-NP-M,1
11/04/2022,SET197-KR-NP-S,1
11/04/2022,SET197-KR-NP-XL,1
11/04/2022,SET197-KR-NP-XS,3
11/04/2022,SET197-KR-NP-XXL,10
11/04/2022,SET198-KR-NP-A-XXL,1
11/04/2022,SET198-KR-NP-A-XXXL,1
11/04/2022,SET201-KR-NP-A-XXL,1
11/04/2022,SET201-KR-NP-A-XXXL,2
11/04/2022,SET203-KR-DPT-S,5
11/04/2022,SET203-KR-DPT-XL,1
11/04/2022,SET203-KR-DPT-XS,3
11/04/2022,SET203-KR-DPT-XXL,2
11/04/2022,SET203-KR-DPT-XXXL,2
11/04/2022,SET204-KR-DPT-L,1
11/04/2022,SET204-KR-DPT-S,1
11/04/2022,SET204-KR-DPT-XL,1
11/04/2022,SET204-KR-DPT-XS,3
11/04/2022,SET204-KR-DPT-XXL,1
11/04/2022,SET205-KR-DPT-A-XXL,1
11/04/2022,SET205-KR-DPT-A-XXXL,2
11/04/2022,SET206-KR-PP-S,2
11/04/2022,SET209-KR-PP-S,1
11/04/2022,SET209-KR-PP-XL,1
11/04/2022,SET209-KR-PP-XXL,0
11/04/2022,SET209-KR-PP-XXXL,3
11/04/2022,SET210-KR-PP-L,4
11/04/2022,SET210-KR-PP-M,1
11/04/2022,SET210-KR-PP-S,1
11/04/2022,SET210-KR-PP-XXXL,3
11/04/2022,SET217-KR-PP-L,2
11/04/2022,SET217-KR-PP-M,1
11/04/2022,SET217-KR-PP-S,1
11/04/2022,SET217-KR-PP-XL,1
11/04/2022,SET217-KR-PP-XXL,1
11/04/2022,SET217-KR-PP-XXXL,1
11/04/2022,SET218-KR-NP-M,1
11/04/2022,SET218-KR-NP-XL,1
11/04/2022,SET219-KR-PP-M,1
11/04/2022,SET219-KR-PP-S,1
11/04/2022,SET219-KR-PP-XL,1
11/04/2022,SET219-KR-PP-XXL,2
11/04/2022,SET219-KR-PP-XXXL,2
11/04/2022,SET220-KR-PP-L,2
11/04/2022,SET220-KR-PP-M,2
11/04/2022,SET220-KR-PP-XL,3
11/04/2022,SET220-KR-PP-XS,0
11/04/2022,SET220-KR-PP-XXL,1
11/04/2022,SET220-KR-PP-XXXL,1
11/04/2022,SET221-KR-NP-L,1
11/04/2022,SET221-KR-NP-S,1
11/04/2022,SET221-KR-NP-XXL,1
11/04/2022,SET221-KR-NP-XXXL,1
11/04/2022,SET223-KR-NP-S,1
11/04/2022,SET223-KR-NP-XXL,1
11/04/2022,SET224-KR-NP-S,1
11/04/2022,SET224-KR-NP-XL,1
11/04/2022,SET224-KR-NP-XXL,6
11/04/2022,SET227-KR-PP-A-L,1
11/04/2022,SET227-KR-PP-A-M,1
11/04/2022,SET227-KR-PP-A-S,1
11/04/2022,SET228-KR-PP-A-L,1
11/04/2022,SET228-KR-PP-A-M,1
11/04/2022,SET228-KR-PP-A-XL,1
11/04/2022,SET228-KR-PP-A-XXL,1
11/04/2022,SET228-KR-PP-A-XXXL,4
11/04/2022,SET229-KR-PP-L,1
11/04/2022,SET229-KR-PP-M,2
11/04/2022,SET229-KR-PP-XL,1
11/04/2022,SET229-KR-PP-XXL,2
11/04/2022,SET230-KR-PP-XS,0
11/04/2022,SET230-KR-PP-XXXL,1
11/04/2022,SET232-KR-PP-L,1
11/04/2022,SET232-KR-PP-M,1
11/04/2022,SET233-KR-PP-L,3
11/04/2022,SET233-KR-PP-M,3
11/04/2022,SET233-KR-PP-S,1
11/04/2022,SET233-KR-PP-XL,4
11/04/2022,SET233-KR-PP-XS,1
11/04/2022,SET233-KR-PP-XXL,3
11/04/2022,SET233-KR-PP-XXXL,3
11/04/2022,SET236-KR-PP-M,2
11/04/2022,SET236-KR-PP-XS,0
11/04/2022,SET236-KR-PP-XXXL,1
11/04/2022,SET239-KR-NP-L,2
11/04/2022,SET239-KR-NP-M,1
11/04/2022,SET239-KR-NP-S,2
11/04/2022,SET239-KR-NP-XXL,1
11/04/2022,SET240-KR-PP-L,2
11/04/2022,SET240-KR-PP-XL,2
11/04/2022,SET242-KR-PP-M,1
